Intensity_MassDisplacement_PI,Intensity_MaxIntensityEdge_DAPI,Intensity_MaxIntensityEdge_PI,Intensity_MaxIntensity_DAPI,Intensity_MaxIntensity_PI,Intensity_MeanIntensityEdge_DAPI,Intensity_MeanIntensityEdge_PI,Intensity_MeanIntensity_DAPI,Intensity_MeanIntensity_PI,Intensity_MedianIntensity_DAPI,Intensity_MedianIntensity_PI,Intensity_MinIntensityEdge_DAPI,Intensity_MinIntensityEdge_PI,Intensity_MinIntensity_DAPI,Intensity_MinIntensity_PI,Intensity_StdIntensityEdge_DAPI,Intensity_StdIntensityEdge_PI,Intensity_StdIntensity_DAPI,Intensity_StdIntensity_PI,Intensity_UpperQuartileIntensity_DAPI,Intensity_UpperQuartileIntensity_PI,Number_Object_Number
0.018684374,0.047531854,0.034805831,0.125368118,0.036346991,0.036298766,0.032038764,0.072801074,0.032766394,0.074479289,0.032745861,0.029114215,0.029053178,0.029114215,0.029053178,0.004346038,0.001203858,0.026238151,0.001245453,0.095216297,0.033646144,95
0.151565496,0.069871061,0.036896314,0.106370643,0.037674524,0.036787614,0.032979308,0.061387316,0.033587408,0.059983214,0.033592738,0.026932174,0.0299382,0.026932174,0.0299382,0.008458067,0.001538084,0.020598705,0.001673098,0.079262989,0.034866866,96
0.355906094,0.056351569,0.039429314,0.252552062,0.040451668,0.035995548,0.03336155,0.103468711,0.03493397,0.101152055,0.034622721,0.02885481,0.028442817,0.02885481,0.028442817,0.004898983,0.002541203,0.057769427,0.002413273,0.144808114,0.036835279,97
0.748209214,0.052307926,0.078034639,0.17392233,0.078034639,0.039750261,0.034300247,0.099707836,0.032422657,0.103845272,0.031425957,0.030136568,0.025162127,0.030136568,0.025162127,0.005350943,0.010842634,0.041221624,0.005439206,0.136751354,0.033188373,98
0.128823702,0.052292667,0.035873961,0.135561153,0.037155718,0.036663191,0.032350681,0.072749125,0.032898506,0.068314642,0.032944229,0.030075531,0.028427558,0.030075531,0.028427558,0.004764685,0.001607851,0.028870608,0.001434951,0.097322043,0.033813994,99
0.061004484,0.154131383,0.039169908,0.159868777,0.040207524,0.049136522,0.034027941,0.084108943,0.035161873,0.084832534,0.035095751,0.029983979,0.030426489,0.029983979,0.030426489,0.030603638,0.001867245,0.036030187,0.001964127,0.114221409,0.036560617,100
0.245307018,0.169924468,0.035217822,0.182879373,0.035217822,0.056182757,0.028931586,0.093503873,0.029406722,0.097032122,0.02932784,0.030991074,0.025391012,0.030991074,0.024597544,0.039629484,0.001936797,0.04293329,0.001846575,0.13346304,0.0307393,101
0.110069114,0.080064088,0.036240175,0.090470739,0.036240175,0.039158349,0.032370397,0.059321991,0.032434629,0.061661707,0.032402534,0.026215,0.029526208,0.026215,0.029526208,0.012454137,0.001742163,0.018302225,0.001396028,0.075074388,0.033306628,102
0.156662839,0.058777753,0.037262533,0.124010071,0.03759823,0.038564769,0.033491545,0.068469653,0.033620039,0.070862897,0.033539329,0.030502785,0.030624857,0.030502785,0.029236287,0.005778109,0.001458655,0.021099782,0.001487565,0.083566032,0.03463798,103
1.927232833,0.068986036,0.204608232,0.11609064,0.204608232,0.038326767,0.06062101,0.066381025,0.04632397,0.065857939,0.036270697,0.028824292,0.032242313,0.028824292,0.030701153,0.009088318,0.041876007,0.023131892,0.027626103,0.08576715,0.042660411,104
0.069898993,0.05255207,0.036774244,0.106889449,0.037613489,0.035910746,0.033152405,0.065292709,0.033450823,0.069687955,0.03339437,0.028381782,0.029739834,0.028381782,0.029739834,0.005414952,0.001287674,0.019472986,0.001340849,0.08078889,0.034378577,105
0.178274652,0.048096437,0.035172045,0.234851599,0.036560617,0.038943325,0.031177694,0.096881625,0.032395729,0.104829483,0.032562751,0.031891357,0.026153963,0.031891357,0.026153963,0.003033291,0.001882133,0.044200936,0.001908867,0.129587248,0.033844512,106
0.199272134,0.055298697,0.036011294,0.175448239,0.046250094,0.037837679,0.032429765,0.097488183,0.034113824,0.10001526,0.033714809,0.028442817,0.028305486,0.028442817,0.028305486,0.005836608,0.001692025,0.042665142,0.002466095,0.137396052,0.035336081,107
0.159198869,0.046692606,0.037933927,0.172228575,0.039642937,0.032531699,0.032434791,0.080870305,0.033881635,0.070572976,0.033745326,0.025101092,0.028641185,0.025101092,0.028641185,0.003926767,0.001946371,0.045246822,0.002011268,0.118955517,0.03534371,108
0.079779828,0.06164645,0.035568781,0.143038064,0.035629816,0.043839013,0.031260545,0.081059976,0.031772224,0.084168762,0.031723507,0.035461966,0.028137637,0.035461966,0.028137637,0.005966458,0.001680398,0.027510327,0.001438342,0.103784235,0.032852676,109
7.562056203,0.085618369,0.247241929,0.295094222,0.396398872,0.039094154,0.07808629,0.089175731,0.113523184,0.083550774,0.057549402,0.029556725,0.028015565,0.029556725,0.028015565,0.009435825,0.06568467,0.045544619,0.100605069,0.102929734,0.178557266,110
0.237734149,0.069962613,0.038101777,0.141695276,0.038208593,0.043741356,0.033342658,0.081172222,0.032921229,0.085084304,0.032745861,0.034485389,0.029709315,0.034485389,0.02932784,0.006407095,0.001922469,0.027437916,0.001593579,0.103376061,0.033951323,111
0.12485345,0.052613109,0.039093614,0.111039899,0.039093614,0.038892661,0.033025825,0.070509954,0.033633525,0.073792629,0.033478294,0.030991074,0.029007401,0.030991074,0.029007401,0.005054648,0.00174017,0.020457698,0.001621615,0.086854354,0.034882125,112
0.179675053,0.057221331,0.03292897,0.12343023,0.035446707,0.038479292,0.029169821,0.071940958,0.030107485,0.073022049,0.030167086,0.030029755,0.02558938,0.030029755,0.02558938,0.005968757,0.001581247,0.024817868,0.001722065,0.094010836,0.031261921,113
0.198650937,0.06117342,0.038117036,0.147982001,0.045960173,0.041312083,0.032307325,0.091105789,0.032730571,0.097764552,0.032562751,0.032883193,0.02870222,0.032883193,0.02870222,0.005073655,0.002130324,0.030249245,0.001740944,0.11549554,0.033646144,114
0.123693873,0.064667732,0.037155718,0.100709543,0.037521936,0.038799816,0.031925376,0.065550349,0.032979164,0.068253607,0.03292897,0.030792706,0.028198672,0.030792706,0.028198672,0.005442633,0.001837065,0.01858771,0.001761192,0.081696801,0.034287021,115
0.498278278,0.090608075,0.068558782,0.101548791,0.068558782,0.043713861,0.042899353,0.064348039,0.040228858,0.066758223,0.037323568,0.029587243,0.03138781,0.029587243,0.031143663,0.015093448,0.00988348,0.020523563,0.007942396,0.083146412,0.043274585,116
0.51360095,0.122438394,0.301670849,0.259723812,0.550255597,0.047188186,0.213678356,0.101833167,0.310116189,0.08145266,0.293293655,0.031570915,0.090684369,0.031570915,0.090684369,0.020222963,0.049489199,0.062927202,0.101115641,0.142450601,0.378271163,117
12.14251094,0.088670179,0.168871596,0.245838106,0.313130379,0.036641409,0.072287823,0.085784756,0.115651733,0.081193253,0.083360039,0.028351262,0.027878232,0.028351262,0.027878232,0.008638647,0.044966182,0.041788767,0.088468297,0.109811552,0.192713819,118
0.243736545,0.063553825,0.037384603,0.181429774,0.037811857,0.039358943,0.031429289,0.086790145,0.032413723,0.086091399,0.032257572,0.030395972,0.02778668,0.030395972,0.027435722,0.006069788,0.001928621,0.038836736,0.002079936,0.113054097,0.0338674,119
4.125533229,0.055954833,0.2800183,0.127412826,0.2800183,0.042517852,0.071264436,0.078939475,0.05323403,0.080842301,0.034149691,0.03257801,0.026291294,0.03257801,0.026291294,0.004796166,0.069997337,0.026480549,0.045801258,0.10464637,0.04415961,120
0.151504201,0.063324943,0.035538264,0.156389713,0.035767149,0.044027215,0.031643322,0.082908095,0.031860289,0.084122986,0.031784542,0.034683757,0.028244449,0.034683757,0.028244449,0.006467339,0.001421687,0.029652396,0.001340779,0.106385902,0.032837417,121
0.140709196,0.059754331,0.03729305,0.139360651,0.038925763,0.040342819,0.033190534,0.081286401,0.03376956,0.082894638,0.033707179,0.032471199,0.030701153,0.032471199,0.030075531,0.006131758,0.001396453,0.029645437,0.001550523,0.106141753,0.034866866,122
0.074546367,0.052765697,0.040955216,0.191332877,0.040955216,0.038962356,0.034732804,0.085236827,0.035476227,0.078461889,0.035332266,0.031403068,0.030609598,0.031403068,0.030609598,0.005186994,0.001872296,0.041882089,0.001801619,0.110463874,0.036678873,123
0.148982297,0.053040359,0.036453802,0.121248186,0.037506677,0.038998801,0.031990762,0.074105511,0.032240252,0.075722896,0.032066833,0.031082628,0.029068436,0.031082628,0.028305486,0.005184904,0.001580209,0.025603796,0.001605778,0.095784694,0.033310443,124
0.239194318,0.102861069,0.038223851,0.151934087,0.038757917,0.049553391,0.032816646,0.082885504,0.032403724,0.079926759,0.032181278,0.034973677,0.028763257,0.034973677,0.027817197,0.013310779,0.002338976,0.02725992,0.001754857,0.105241474,0.033371482,125
1.366298061,0.057694361,0.586480498,0.417319,1,0.039293767,0.379014462,0.135655139,0.582568333,0.096147094,0.521675467,0.032043945,0.257984281,0.032043945,0.257984281,0.00546205,0.081997268,0.104737645,0.225919959,0.19992752,0.761741817,126
0.250296273,0.082490273,0.03743038,0.131792173,0.037491418,0.036919271,0.031827349,0.069055046,0.032217478,0.067429617,0.032028686,0.026993209,0.027481498,0.026993209,0.027481498,0.012063191,0.002120395,0.027709959,0.001781401,0.092179753,0.033493552,127
0.077820832,0.055542842,0.035324637,0.086198218,0.03605707,0.037842509,0.031974879,0.057876532,0.031947939,0.059952699,0.031876098,0.028747998,0.029953459,0.028747998,0.028946364,0.005995366,0.001193226,0.012447509,0.001105871,0.066712447,0.032654308,128
0.169920986,0.070191503,0.03605707,0.235599294,0.03759823,0.042552557,0.03201389,0.101670096,0.033006951,0.107743956,0.03292897,0.032730602,0.027969787,0.032730602,0.027969787,0.006694905,0.001873153,0.043677531,0.00169462,0.133226514,0.034225985,129
0.103263628,0.061844815,0.031876098,0.172823682,0.035523005,0.037544448,0.028497849,0.0944597,0.030353274,0.100480661,0.03041123,0.029282063,0.025497826,0.029282063,0.024460211,0.005493126,0.001236755,0.039590756,0.00203559,0.128778517,0.031815059,130
1.517848861,0.052933548,0.097474635,0.687663078,0.290043503,0.041500227,0.058944109,0.156327798,0.112018242,0.076752879,0.092050049,0.035309378,0.037460897,0.035309378,0.037460897,0.003465525,0.017157574,0.164152776,0.063844126,0.194773789,0.143621728,131
2.976249886,0.059998475,0.222491801,0.195941105,0.222491801,0.038812873,0.065634264,0.100066181,0.047879737,0.104371712,0.034485389,0.031555656,0.028915847,0.031555656,0.028915847,0.005661792,0.059392543,0.046194693,0.035581351,0.141008615,0.037079424,132
0.219129698,0.054169528,0.038086519,0.144762337,0.038849469,0.038259403,0.032327306,0.081681515,0.033104997,0.085832,0.032990005,0.0312047,0.027344167,0.0312047,0.027344167,0.004507465,0.002561721,0.030036713,0.002079589,0.105470359,0.034485389,133
0.30203626,0.065598533,0.0402533,0.195635915,0.0402533,0.040189091,0.031320578,0.091989825,0.033084954,0.082703896,0.033066299,0.031052109,0.024887465,0.031052109,0.024887465,0.006883609,0.00319345,0.045367557,0.002646932,0.130495161,0.034439612,134
0.215782034,0.057602808,0.036026552,0.177660793,0.036224917,0.040049369,0.031009671,0.083932096,0.031445737,0.085084304,0.031372551,0.032684825,0.027862974,0.032684825,0.027725643,0.004818671,0.002094323,0.033907116,0.001645747,0.109880216,0.032593273,135
0.19886361,0.08085756,0.037903409,0.115007252,0.038147554,0.044155541,0.033370464,0.066420775,0.033504081,0.066498816,0.033386741,0.031464104,0.029709315,0.031464104,0.029709315,0.012389245,0.001787045,0.020726698,0.001644122,0.081643395,0.034699015,136
0.145151089,0.056015868,0.038849469,0.168841079,0.041687649,0.039542728,0.032903733,0.083319235,0.034717551,0.081483178,0.034691386,0.03041123,0.027924011,0.03041123,0.027924011,0.005701891,0.002291598,0.035087413,0.002208074,0.107770659,0.036259253,137
0.236393361,0.054947738,0.038773175,0.184405282,0.03913939,0.038183886,0.033223977,0.100365586,0.033810188,0.107576102,0.033722438,0.031601433,0.029373618,0.031601433,0.029114215,0.005003349,0.001774325,0.043662262,0.001765421,0.13842985,0.03494316,138
0.242693568,0.050919358,0.036575876,0.11407645,0.038635843,0.038053685,0.032184274,0.069259871,0.032345785,0.070321202,0.03215839,0.031754024,0.027924011,0.031754024,0.026779583,0.004258087,0.00207828,0.024496958,0.001936287,0.089879453,0.033474479,139
0.174873778,0.051255055,0.037354086,0.102555886,0.037354086,0.037081076,0.032500191,0.060276258,0.032810415,0.060746167,0.032669567,0.028366521,0.029037919,0.028366521,0.029037919,0.005553936,0.001624088,0.016756977,0.001414869,0.07164111,0.033752955,140
0.230766064,0.043320362,0.038345922,0.137911037,0.040543221,0.031987058,0.032322016,0.07339882,0.033767967,0.069443807,0.033607997,0.025284199,0.02713054,0.025284199,0.02713054,0.004149401,0.002501255,0.03367421,0.002193239,0.103749907,0.035366599,141
0.073903834,0.432715356,0.036697946,0.432715356,0.037552454,0.088958815,0.032672989,0.148644978,0.03337856,0.116144046,0.033478294,0.031631954,0.027695125,0.031631954,0.027695125,0.105282676,0.001871883,0.104194971,0.001463708,0.22453269,0.034332801,142
0.161212114,0.113801785,0.036972608,0.162081331,0.038208593,0.04883858,0.032359593,0.077859412,0.033674333,0.076844431,0.033402,0.033829253,0.029251546,0.033829253,0.029251546,0.019069149,0.001468011,0.029414541,0.001907724,0.096650645,0.035202563,143
1.729733117,0.05290303,0.205584809,0.136232555,0.205584809,0.036657737,0.045325245,0.078942571,0.038572286,0.08334478,0.034401465,0.027115282,0.029678797,0.027115282,0.029358359,0.004641323,0.033851421,0.027576019,0.017590944,0.100793466,0.036449987,144
0.173821508,0.091020063,0.038467996,0.113160908,0.038467996,0.043253917,0.03345277,0.069165445,0.033622123,0.068085756,0.033562219,0.030472267,0.029953459,0.030472267,0.029236287,0.011950061,0.001942875,0.021727082,0.001642715,0.085694671,0.034790572,145
0.185778422,0.065064467,0.03648432,0.194659337,0.037994966,0.043110976,0.032538169,0.0974642,0.0332983,0.101365685,0.033325706,0.034088656,0.028000304,0.034088656,0.028000304,0.005887398,0.001892663,0.040233985,0.001697202,0.130663007,0.034531165,146
0.120921964,0.135271236,0.038376439,0.441809714,0.040711071,0.046059435,0.034729842,0.14410966,0.035685185,0.108430609,0.035614558,0.0299382,0.029633021,0.0299382,0.029633021,0.021714606,0.001780005,0.108036764,0.001618591,0.209575042,0.036675058,147
0.104796419,0.070054166,0.05072099,0.174166471,0.05072099,0.042874397,0.034692394,0.081937503,0.034620529,0.07896544,0.034332801,0.035049975,0.029465171,0.035049975,0.029465171,0.006460413,0.003724248,0.033572835,0.002262802,0.105104141,0.035751887,148
0.109962673,0.086274512,0.037186235,0.094865337,0.037872892,0.047407662,0.032964998,0.065306897,0.032858587,0.068986036,0.03257801,0.031631954,0.030609598,0.031631954,0.030365454,0.014616486,0.001583079,0.017231289,0.00142064,0.08085756,0.033646144,149
0.193699643,0.055024032,0.037094682,0.141756311,0.03883421,0.035738208,0.033373191,0.083862608,0.033915328,0.089555196,0.033737697,0.02885481,0.030243382,0.02885481,0.029877165,0.004406293,0.001664505,0.033178608,0.001651153,0.112718396,0.035004195,150
0.205449711,0.04788281,0.037796598,0.188769355,0.038635843,0.036929813,0.032591006,0.095436479,0.033462508,0.09907683,0.033463035,0.031128405,0.028915847,0.031128405,0.028915847,0.003189635,0.001780198,0.043921807,0.001652414,0.131219961,0.034607463,151
0.046164852,0.045838103,0.035385672,0.179232478,0.038330663,0.03433566,0.031844983,0.085944207,0.03305607,0.082131684,0.033012893,0.024551766,0.02778668,0.024551766,0.02778668,0.004478243,0.001643525,0.040519119,0.001680303,0.121057451,0.034149691,152
0.109684348,0.053879607,0.035080492,0.122224763,0.036697946,0.036392888,0.031645032,0.073437219,0.032354439,0.081681542,0.032516975,0.030685892,0.028122377,0.030685892,0.028122377,0.004123493,0.001682243,0.024177185,0.001492391,0.092729077,0.033356223,153
0.092267147,0.054261081,0.037262533,0.150438696,0.03807126,0.036463378,0.033988574,0.079127734,0.034678661,0.082688641,0.034782941,0.03012131,0.031235218,0.03012131,0.031235218,0.00390138,0.001385573,0.031969297,0.001291654,0.10385672,0.035595484,154
0.150641754,0.055207141,0.037018389,0.16813916,0.038178071,0.037731944,0.032574395,0.086962731,0.03326096,0.094079502,0.033249408,0.029755093,0.028992143,0.029755093,0.02887007,0.00476956,0.001808758,0.033119738,0.00150919,0.114026859,0.034195468,155
0.104940168,0.055146106,0.035889219,0.123002976,0.036881056,0.038622442,0.03207871,0.067298668,0.032701875,0.070687421,0.03262379,0.029190509,0.029419394,0.029190509,0.028961623,0.005831902,0.001315382,0.020354366,0.001351897,0.082211792,0.033550773,156
0.120396152,0.089646757,0.036408026,0.217685208,0.038742658,0.036364974,0.032144492,0.116638411,0.033915129,0.112680249,0.034058139,0.028976882,0.026474403,0.028976882,0.026474403,0.008384881,0.001893673,0.066975936,0.001982709,0.187663078,0.035332266,157
0.186913947,0.053986419,0.038361181,0.145845726,0.038559549,0.039257259,0.03316564,0.083389313,0.03426085,0.084901199,0.034309912,0.031128405,0.029236287,0.031128405,0.029236287,0.004993599,0.002350637,0.03296754,0.001870996,0.110589759,0.035557337,158
0.117158426,0.062623024,0.035599299,0.127916381,0.035828184,0.045214455,0.032059994,0.072293713,0.032305142,0.072755016,0.032303348,0.035172045,0.028992143,0.035172045,0.028824292,0.006302409,0.001480693,0.020103008,0.001290637,0.089539938,0.033188373,159
0.058952502,0.064972915,0.041229878,0.338826567,0.041763943,0.04438166,0.032246287,0.115691798,0.034094249,0.098817423,0.033890288,0.035172045,0.028809033,0.035172045,0.028656444,0.006003497,0.001808845,0.066966092,0.002341022,0.13183032,0.035812926,160
0.161734399,0.0530251,0.038254369,0.171892881,0.038651101,0.041497879,0.030658403,0.097460628,0.030920655,0.103135727,0.030731671,0.031723507,0.026184482,0.031723507,0.026184482,0.00524164,0.002285808,0.037512168,0.001781174,0.127786681,0.031692989,161
0.125622235,0.058411535,0.037048906,0.142778665,0.037048906,0.039213322,0.032842143,0.077945211,0.033198457,0.079102769,0.033142596,0.031540398,0.029922942,0.031540398,0.029373618,0.004877496,0.001338645,0.026106686,0.001242961,0.098233767,0.034027617,162
0.284232773,0.099839777,0.035904478,0.118410014,0.037445638,0.053192321,0.031333694,0.076522739,0.031852599,0.079545282,0.031692989,0.037842374,0.027466239,0.037842374,0.027389944,0.013923961,0.002001424,0.019395058,0.002062395,0.09139391,0.033478294,163
0.217972871,0.055191882,0.03743038,0.129884794,0.037918668,0.039234878,0.033275837,0.077344378,0.033279296,0.080842301,0.033203632,0.030869002,0.029480431,0.030869002,0.029221026,0.005089909,0.001967583,0.025863572,0.001662549,0.097138934,0.03447013,164
2.227015794,0.052643627,0.166872665,0.219989315,0.166872665,0.037501243,0.047651845,0.10086299,0.039677481,0.106370643,0.033615626,0.030685892,0.026825361,0.030685892,0.026825361,0.004497985,0.033306298,0.046672206,0.018577398,0.135809109,0.0372282,165
0.361196392,0.053345542,0.038696881,0.165468827,0.038742658,0.039523089,0.032502013,0.085571676,0.033241304,0.078912031,0.033463035,0.0312047,0.026611734,0.0312047,0.026611734,0.005847011,0.003095296,0.038649599,0.002439335,0.120107576,0.034912642,166
0.206467801,0.112565808,0.038605325,0.113176167,0.038605325,0.043012366,0.032648203,0.066951325,0.033129453,0.071442738,0.033157855,0.029388877,0.029312581,0.029388877,0.029236287,0.018828726,0.001706064,0.021426044,0.001385753,0.083741516,0.034058139,167
0.306964446,0.091218434,0.039627679,0.1042649,0.04072633,0.045902417,0.033725717,0.064395117,0.034376898,0.063981079,0.034393836,0.032043945,0.02839704,0.032043945,0.02839704,0.014475186,0.002199105,0.017702496,0.002005516,0.078568704,0.035790037,168
0.041650359,0.058426794,0.034409095,0.131074995,0.037567712,0.041912425,0.031290385,0.076783688,0.031734878,0.080094606,0.031723507,0.03447013,0.028274968,0.03447013,0.026672771,0.005956727,0.001238448,0.025294254,0.001372999,0.095910583,0.03245594,169
0.114107085,0.054245822,0.036392767,0.143648431,0.036392767,0.039208784,0.032911652,0.081740392,0.033016775,0.085183486,0.032959487,0.030807965,0.02870222,0.030807965,0.02870222,0.005116071,0.001410859,0.02796573,0.001266705,0.103158616,0.033916991,170
0.032329995,0.069123372,0.035904478,0.196978718,0.041168842,0.044924112,0.033389068,0.119418217,0.03535511,0.136430919,0.035248339,0.035080492,0.028900588,0.035080492,0.028900588,0.006735938,0.001252881,0.047981382,0.001789764,0.159472033,0.036591135,171
0.248411795,0.066803999,0.03695735,0.199038684,0.038757917,0.03864635,0.030707656,0.092584219,0.03252628,0.087098494,0.032394905,0.028656444,0.027038988,0.028656444,0.027038988,0.005173028,0.001995621,0.046465981,0.002228201,0.13208209,0.033981841,172
0.018841441,0.080277711,0.039581902,0.461783767,0.040756848,0.043250561,0.036324589,0.151477927,0.036172894,0.099015795,0.036133364,0.030045014,0.033310443,0.030045014,0.03262379,0.012481858,0.001377488,0.122122544,0.00149344,0.223533224,0.03719005,173
0.085544563,0.06254673,0.031631954,0.155443653,0.033081561,0.037843924,0.028544146,0.087262953,0.0294788,0.093019001,0.029526208,0.030579081,0.025940338,0.030579081,0.025055313,0.005684194,0.001163267,0.032512495,0.001234079,0.112596326,0.030296788,174
0.24812706,0.055207141,0.03823911,0.182436869,0.039505608,0.03794906,0.033402127,0.091919914,0.034192798,0.096047916,0.034081027,0.032471199,0.029312581,0.032471199,0.029312581,0.004350021,0.00199742,0.041953912,0.001786726,0.12804608,0.035328452,175
0.095088449,0.059845883,0.03743038,0.131471738,0.045807585,0.043217149,0.033106032,0.075714584,0.034044625,0.077584498,0.033768214,0.033508811,0.029663539,0.033508811,0.029663539,0.006839208,0.001470971,0.022178317,0.00204527,0.092530707,0.035160601,176
